Latitude,Longitude,District,Community Area,hour,day_of_week,month,is_weekend,primary_type_encoded,Arrest,Domestic
41.680805599,-87.651748239,5.0,53.0,14,0,11,0,3,0,0
41.876105824,-87.731280571,11.0,26.0,17,3,3,0,5,0,0
41.93680389,-87.649157807,19.0,6.0,2,5,2,1,3,0,0
41.86606099,-87.710532902,10.0,29.0,16,6,11,1,3,0,0
42.021173233,-87.673356697,24.0,1.0,14,2,10,0,0,1,0
41.9797301,-87.786583389,16.0,11.0,18,6,9,1,0,0,0
41.874056122,-87.746170395,15.0,25.0,1,3,1,0,6,0,0
41.802064797,-87.618640688,2.0,40.0,22,0,1,0,6,1,0
41.87736877,-87.745163337,15.0,25.0,20,4,5,0,0,0,0
41.971242392,-87.690229119,20.0,4.0,18,0,3,0,3,1,0
41.890111642,-87.752975749,15.0,25.0,7,1,5,0,10,0,1
41.670016883,-87.62842629,5.0,53.0,7,4,6,0,13,1,1
41.80171934,-87.630703621,2.0,37.0,20,3,10,0,14,0,0
41.75236849,-87.708573054,8.0,70.0,21,3,4,0,6,0,0
41.649233596,-87.544735097,4.0,55.0,18,0,4,0,14,0,0
42.007891504,-87.666727525,24.0,1.0,15,1,10,0,7,1,0
41.921306856,-87.79204295,25.0,18.0,0,2,12,0,10,0,0
41.887108517,-87.753880657,15.0,25.0,19,5,4,1,3,0,0
41.801751593,-87.681804111,9.0,63.0,14,2,10,0,7,1,0
41.898193207,-87.717625819,11.0,23.0,0,5,12,1,1,1,1
41.903229326,-87.74922763,25.0,25.0,18,1,1,0,5,0,1
41.895221998,-87.684381019,12.0,24.0,22,3,5,0,4,0,0
41.957969682,-87.748400796,16.0,15.0,7,3,12,0,12,0,0
41.974415644,-87.654179719,20.0,,19,5,4,1,3,0,0
41.790232719,-87.723078719,8.0,62.0,11,3,4,0,10,0,0
41.764225405,-87.587376461,3.0,43.0,4,3,2,0,12,0,0
41.754786521,-87.562655871,4.0,43.0,4,0,7,0,6,0,0
41.908760142,-87.732961332,25.0,23.0,12,5,8,1,5,0,1
41.867236149,-87.641136561,1.0,28.0,7,2,11,0,3,0,0
41.855477008,-87.70110283,10.0,30.0,14,0,8,0,5,0,1
41.805975671,-87.653962648,9.0,61.0,20,1,5,0,10,0,1
41.897447513,-87.751991061,15.0,25.0,18,4,6,0,7,1,0
41.783167304,-87.732667772,8.0,65.0,22,6,2,1,10,0,1
41.895650341,-87.773031546,15.0,25.0,9,6,10,1,0,0,0
41.888950603,-87.656664968,12.0,24.0,20,1,9,0,5,0,1
41.887169904,-87.635622009,1.0,32.0,19,5,9,1,5,0,0
41.884656631,-87.727575684,11.0,26.0,3,6,11,1,5,0,1
41.863801582,-87.712904373,10.0,29.0,16,0,10,0,5,0,0
41.799490012,-87.665033607,9.0,,21,3,3,0,19,1,0
41.996400617,-87.657643177,24.0,77.0,20,3,4,0,10,0,0
41.881467808,-87.665230304,12.0,28.0,17,0,5,0,13,0,0
41.989276424,-87.667458819,20.0,77.0,22,3,7,0,5,1,1
41.721590004,-87.633639541,22.0,73.0,18,2,6,0,13,1,0
41.893850689,-87.754337597,15.0,25.0,13,4,11,0,5,0,0
41.753078887,-87.670785303,6.0,71.0,20,6,2,1,3,0,0
41.722705095,-87.652983327,22.0,73.0,18,0,11,0,6,0,0
41.696616252,-87.5437867,4.0,52.0,21,6,8,1,0,0,0
41.884814849,-87.749108944,15.0,25.0,17,0,8,0,0,1,0
41.90086502,-87.724112886,11.0,23.0,13,1,1,0,7,1,0
41.665402959,-87.625190065,5.0,53.0,1,6,7,1,5,0,1
41.711393621,-87.654944841,22.0,73.0,6,2,6,0,14,0,0
41.756219735,-87.552596599,4.0,43.0,9,1,2,0,5,0,1
41.797401558,-87.650096127,9.0,61.0,21,2,10,0,4,0,0
42.018621792,-87.684540995,24.0,2.0,18,3,12,0,0,0,0
41.924228431,-87.747117979,25.0,19.0,11,4,4,0,2,0,0
41.668322454,-87.633173528,5.0,53.0,12,1,11,0,0,0,0
41.880586939,-87.706110174,11.0,27.0,20,5,10,1,0,0,0
41.757864985,-87.61991931,6.0,69.0,22,4,2,0,7,1,0
41.875254895,-87.627618559,1.0,32.0,14,3,4,0,3,0,0
41.795362067,-87.702302751,9.0,63.0,17,6,3,1,14,0,0
41.75435163,-87.610158253,6.0,69.0,0,5,3,1,3,0,0
41.679891558,-87.619620757,5.0,53.0,21,3,6,0,5,1,1
41.873733995,-87.702002425,11.0,27.0,7,0,3,0,3,0,0
41.96823283,-87.728762844,17.0,14.0,10,5,5,1,5,0,0
41.917353693,-87.642424992,18.0,7.0,0,6,4,1,3,0,0
41.86631094,-87.713618044,11.0,29.0,21,4,9,0,5,0,0
41.844527593,-87.704135675,10.0,30.0,4,3,2,0,12,0,0
41.894060712,-87.718712286,11.0,23.0,1,0,3,0,16,0,0
41.829875745,-87.612570753,2.0,35.0,18,3,7,0,7,1,0
41.9040036,-87.688285151,14.0,24.0,17,6,6,1,5,0,0
41.789864285,-87.653549749,7.0,68.0,18,1,4,0,7,1,0
41.683433668,-87.627932085,5.0,53.0,22,0,1,0,7,1,0
41.887231852,-87.764276407,15.0,25.0,16,0,7,0,5,0,0
41.753608024,-87.640456727,6.0,71.0,1,3,8,0,10,0,0
41.736146144,-87.626959873,6.0,,10,5,9,1,4,0,0
41.767740703,-87.691888057,8.0,66.0,6,2,7,0,0,0,0
41.90279601,-87.628501862,18.0,8.0,19,1,9,0,19,1,0
41.852934738,-87.663629657,12.0,31.0,11,2,11,0,5,1,0
42.012253586,-87.691560322,24.0,2.0,1,4,5,0,3,0,0
42.009440899,-87.696011382,24.0,2.0,18,6,12,1,12,0,0
41.868541914,-87.639235361,1.0,28.0,16,2,9,0,3,0,0
41.764247822,-87.652878189,7.0,68.0,12,5,4,1,15,0,0
41.794343246,-87.623647843,2.0,40.0,2,6,5,1,14,0,0
41.961442432,-87.729051322,17.0,14.0,3,1,6,0,0,0,0
41.851921243,-87.693811567,10.0,30.0,17,1,8,0,4,0,0
41.764256845,-87.641522452,7.0,,12,3,4,0,6,0,0
41.790752055,-87.625601621,2.0,40.0,21,5,1,1,13,1,0
41.946676677,-87.649467631,19.0,6.0,3,4,12,0,13,0,0
41.909921897,-87.723247929,25.0,23.0,10,3,9,0,2,0,0
41.80134497,-87.662648738,9.0,61.0,14,6,7,1,13,1,0
41.764568853,-87.630980811,7.0,,14,5,3,1,15,1,0
41.887891402,-87.770591003,15.0,25.0,9,3,4,0,5,0,1
41.737094305,-87.572998178,4.0,45.0,10,4,2,0,14,0,0
41.971922705,-87.724921879,17.0,14.0,18,2,1,0,0,0,0
41.806658061,-87.716034554,8.0,,11,4,3,0,5,0,0
41.941071962,-87.715103694,17.0,21.0,16,0,10,0,5,1,1
41.765131229,-87.643173541,7.0,,21,2,9,0,5,0,1
41.693751689,-87.639997401,22.0,49.0,8,6,9,1,3,0,0
41.7678792,-87.683327303,8.0,66.0,21,6,3,1,7,1,0
41.760604227,-87.584621807,3.0,43.0,15,1,9,0,3,0,0
41.895457291,-87.716619992,11.0,23.0,13,4,4,0,5,0,0
41.994698718,-87.688569381,24.0,2.0,7,3,11,0,5,0,1
41.711197899,-87.663685528,22.0,72.0,21,5,8,1,3,0,0
41.693803133,-87.654591475,22.0,75.0,22,2,12,0,5,0,0
41.968763818,-87.688661831,20.0,4.0,17,3,11,0,3,0,0
41.871572705,-87.670077068,12.0,28.0,0,6,7,1,0,0,0
41.728044239,-87.607039072,6.0,44.0,3,2,7,0,4,0,0
41.796805394,-87.605746129,2.0,41.0,20,2,10,0,4,0,0
41.834500177,-87.670492989,9.0,59.0,17,2,7,0,12,0,0
41.707134192,-87.618242833,5.0,,16,5,10,1,0,0,0
41.894307348,-87.629722783,18.0,8.0,6,6,7,1,13,1,0
41.848446011,-87.682398574,10.0,31.0,6,3,11,0,3,0,1
41.932755165,-87.647150367,19.0,6.0,10,2,8,0,14,1,0
41.80207296,-87.680887615,9.0,63.0,3,1,3,0,15,1,0
41.678574006,-87.622677278,5.0,53.0,20,4,11,0,7,1,0
41.741611132,-87.591423358,4.0,45.0,13,3,5,0,3,0,0
41.7211947,-87.664024973,22.0,73.0,11,4,7,0,3,0,0
41.903112551,-87.759815479,25.0,25.0,0,0,10,0,2,0,0
41.893534589,-87.628115208,18.0,8.0,0,1,10,0,0,0,0
41.929743818,-87.684273777,14.0,22.0,19,1,10,0,3,1,0
41.718060932,-87.575251788,4.0,51.0,0,2,12,0,10,0,0
41.883096319,-87.679740809,12.0,28.0,14,6,9,1,3,0,0
41.96137851,-87.65474101,19.0,3.0,9,1,2,0,3,1,0
41.800598201,-87.672060117,9.0,61.0,20,1,9,0,7,1,0
41.928184282,-87.723676628,25.0,22.0,21,5,4,1,3,0,0
41.729517859,-87.649515383,22.0,73.0,21,2,6,0,3,0,0
41.706875037,-87.628265515,5.0,49.0,20,6,10,1,5,0,0
41.843179642,-87.641531701,9.0,60.0,21,1,5,0,3,0,0
41.789634258,-87.662033769,7.0,67.0,17,2,1,0,5,0,0
41.867123749,-87.721389788,11.0,29.0,17,3,12,0,6,0,0
41.88200423,-87.738319903,11.0,,1,5,6,1,15,1,0
41.748814844,-87.644293799,6.0,71.0,1,5,10,1,3,0,0
41.801939497,-87.601356593,2.0,41.0,17,4,12,0,0,0,0
41.748026419,-87.664592856,6.0,71.0,23,6,10,1,15,0,0
41.657525882,-87.613573559,5.0,54.0,9,5,8,1,5,0,1
41.919683773,-87.729078027,25.0,20.0,14,3,5,0,9,1,0
41.88111644,-87.691188718,11.0,27.0,23,4,4,0,19,1,0
41.757081957,-87.641764442,6.0,68.0,23,5,8,1,5,0,1
42.019811963,-87.666209262,24.0,1.0,17,4,7,0,7,1,0
41.740918989,-87.631967753,6.0,44.0,14,5,9,1,3,1,0
41.751248916,-87.548035618,4.0,46.0,15,1,3,0,0,0,0
41.903063772,-87.764352581,25.0,25.0,23,4,2,0,5,0,1
41.940412833,-87.651052567,19.0,6.0,13,5,9,1,3,1,0
41.786932412,-87.623887252,2.0,40.0,22,2,1,0,2,1,0
41.964522471,-87.656913808,19.0,3.0,19,3,7,0,3,1,0
41.731196834,-87.662928318,22.0,73.0,23,3,2,0,3,0,0
42.019360892,-87.668871004,24.0,1.0,1,0,4,0,0,0,0
41.882553868,-87.624383802,1.0,32.0,19,6,2,1,3,0,0
41.697624892,-87.620860102,5.0,49.0,20,5,7,1,7,1,0
41.832089515,-87.618141661,2.0,35.0,23,3,10,0,5,0,1
41.684913771,-87.711752124,22.0,74.0,5,0,11,0,0,0,0
41.813338597,-87.690688646,9.0,58.0,11,2,1,0,0,0,0
41.896912601,-87.749869211,15.0,,22,3,1,0,7,1,0
42.013857888,-87.669185871,24.0,1.0,11,0,1,0,6,1,0
41.925351849,-87.630910441,18.0,7.0,0,4,7,0,7,1,0
41.930952654,-87.788525268,25.0,19.0,18,3,11,0,3,1,0
41.801211696,-87.676150499,9.0,61.0,23,2,6,0,5,0,1
41.750551037,-87.613697029,6.0,44.0,0,2,7,0,5,1,1
41.694909632,-87.716518417,22.0,74.0,21,6,11,1,2,0,0
41.765205833,-87.703452406,8.0,66.0,19,1,4,0,0,0,0
41.954030685,-87.778031342,16.0,15.0,12,3,7,0,5,0,1
41.787619514,-87.682464242,8.0,63.0,18,1,2,0,1,0,1
41.898663624,-87.746675988,15.0,25.0,0,6,10,1,3,0,0
41.773970647,-87.667358896,7.0,67.0,9,5,7,1,7,1,0
41.992276073,-87.682332969,24.0,2.0,21,1,8,0,0,1,0
42.01980371,-87.666205668,24.0,1.0,0,6,8,1,10,0,1
41.843534761,-87.718432721,10.0,30.0,21,3,8,0,0,0,0
41.776630833,-87.687231413,8.0,66.0,16,0,11,0,5,0,1
41.73327429,-87.55133578,4.0,46.0,10,2,12,0,3,0,0
41.953924785,-87.707307,17.0,16.0,13,4,12,0,2,0,0
41.765882176,-87.57385334,3.0,43.0,1,3,11,0,0,0,0
41.891718363,-87.625068438,18.0,8.0,15,5,6,1,2,0,0
41.885540838,-87.629492138,1.0,32.0,2,5,6,1,3,0,0
41.686684882,-87.613197393,5.0,49.0,22,0,5,0,5,0,1
41.779292747,-87.675615411,7.0,67.0,16,4,9,0,0,0,0
41.687977023,-87.665855814,22.0,75.0,8,5,7,1,3,0,0
41.85854103,-87.676900047,12.0,31.0,23,6,8,1,4,0,0
42.005171174,-87.682359731,24.0,,18,4,1,0,0,0,0
41.882140262,-87.682453298,12.0,28.0,19,4,1,0,0,0,0
41.779907312,-87.699510196,8.0,66.0,13,6,5,1,5,0,1
41.981040824,-87.840291518,16.0,76.0,14,3,11,0,3,0,0
41.884574338,-87.734910148,11.0,26.0,23,2,4,0,5,0,0
41.863375747,-87.656457451,12.0,28.0,15,5,3,1,5,1,0
41.754454943,-87.606525164,6.0,69.0,0,4,7,0,5,0,1
41.765011739,-87.624894889,3.0,69.0,11,2,11,0,7,1,0
41.958822187,-87.753624821,16.0,15.0,2,3,3,0,6,0,0
41.756918787,-87.670892412,6.0,71.0,18,1,12,0,10,0,1
41.939590495,-87.638395559,19.0,6.0,13,0,1,0,2,0,0
41.760815727,-87.565523279,3.0,43.0,1,5,5,1,3,0,0
41.953249727,-87.676848201,19.0,5.0,7,0,9,0,12,0,0
41.775834643,-87.615515144,3.0,42.0,19,2,3,0,19,1,0
41.766325357,-87.63596152,7.0,68.0,15,1,9,0,7,1,0
41.904818838,-87.773028533,25.0,25.0,9,1,3,0,3,0,0
41.803653573,-87.603772447,2.0,39.0,16,0,2,0,14,0,0
41.823125769,-87.602725951,2.0,36.0,19,1,3,0,14,0,0
41.899855159,-87.699276785,12.0,24.0,15,0,2,0,10,0,0
41.858568011,-87.710319284,10.0,29.0,22,5,12,1,14,0,0
41.904192368,-87.647000785,18.0,8.0,22,4,8,0,7,1,0
41.754205447,-87.616610118,6.0,69.0,21,0,6,0,5,0,1
41.768243445,-87.683195326,8.0,,2,1,10,0,3,0,0
41.782190886,-87.69956837,8.0,66.0,5,3,12,0,4,1,0
41.857725427,-87.642189872,12.0,,23,1,7,0,5,0,1
41.924743011,-87.746319543,25.0,19.0,14,1,11,0,6,0,0
41.777467749,-87.615555593,3.0,69.0,11,1,3,0,0,0,0
42.018434017,-87.690184406,24.0,2.0,13,2,1,0,5,1,0
41.691874338,-87.611872683,5.0,49.0,13,4,4,0,5,1,1
41.901389395,-87.722605515,11.0,23.0,13,0,6,0,7,1,0
41.743318257,-87.602583422,6.0,44.0,23,6,7,1,0,0,0
41.707684783,-87.689061178,22.0,72.0,9,2,6,0,21,0,0
41.769378793,-87.663942241,7.0,67.0,21,1,2,0,7,1,0
41.877399472,-87.699359273,11.0,27.0,0,5,8,1,4,0,0
41.751294409,-87.604501238,6.0,44.0,22,5,8,1,0,0,0
41.735066205,-87.554146165,4.0,46.0,11,2,4,0,3,0,1
41.861789597,-87.706756466,10.0,29.0,15,0,5,0,5,0,1
41.935471089,-87.763935987,25.0,19.0,13,4,3,0,12,0,0
41.769439636,-87.684594571,8.0,66.0,21,0,6,0,14,0,0
41.928232739,-87.663423294,19.0,7.0,23,4,8,0,3,0,0
41.874348471,-87.644202849,1.0,28.0,19,1,7,0,3,0,0
41.952745719,-87.707983941,17.0,16.0,1,3,9,0,6,0,0
41.814346004,-87.618291407,2.0,38.0,15,0,12,0,6,0,0
41.978495324,-87.689251423,20.0,4.0,14,6,7,1,14,0,0
41.979520895,-87.689605191,20.0,4.0,17,6,8,1,5,0,1
41.781334436,-87.612047681,3.0,42.0,16,5,12,1,5,1,0
41.764728804,-87.586292974,3.0,43.0,10,0,6,0,2,0,0
41.814148155,-87.621341978,2.0,38.0,0,4,10,0,4,0,0
41.892017399,-87.624165306,18.0,8.0,6,5,5,1,12,0,0
41.778083799,-87.695803225,8.0,66.0,10,4,11,0,7,1,0
41.892708787,-87.713788982,11.0,23.0,12,6,9,1,5,0,0
41.677928053,-87.631440468,5.0,53.0,16,1,7,0,6,0,0
41.88042268,-87.651298196,12.0,28.0,16,6,5,1,0,0,0
41.874942359,-87.747752173,15.0,25.0,15,1,12,0,3,0,0
41.7012516,-87.613606143,5.0,49.0,4,0,2,0,3,0,0
41.918989085,-87.726920404,25.0,20.0,18,6,4,1,5,0,0
41.742656445,-87.632018466,6.0,44.0,11,1,10,0,3,0,0
41.807557173,-87.74085794,8.0,,7,3,7,0,19,1,0
41.999999972,-87.68994331,24.0,2.0,8,6,10,1,3,0,0
41.910389203,-87.738567029,25.0,23.0,15,4,3,0,5,0,1
41.736625423,-87.60656135,6.0,44.0,16,5,12,1,3,0,0
41.969326227,-87.654825814,20.0,3.0,13,0,7,0,3,0,0
41.75116407,-87.612114349,6.0,44.0,11,3,11,0,6,0,0
41.921750548,-87.732810175,25.0,20.0,21,2,7,0,5,1,0
41.778589721,-87.728464918,8.0,65.0,3,6,12,1,6,0,0
41.760793266,-87.65157686,7.0,68.0,18,0,6,0,0,0,0
41.809522407,-87.671073337,9.0,61.0,0,3,9,0,0,0,1
41.83735409,-87.665733367,9.0,59.0,22,2,6,0,6,1,0
41.765988783,-87.573789768,3.0,,22,4,7,0,0,0,0
41.810836292,-87.60392204,2.0,39.0,4,2,7,0,3,0,0
41.909262555,-87.774881667,25.0,25.0,17,4,8,0,13,1,0
41.952029449,-87.647888462,19.0,6.0,0,6,10,1,3,0,0
41.939852218,-87.822562088,16.0,,21,1,3,0,15,1,0
41.87566757,-87.737754469,11.0,26.0,22,0,10,0,7,1,0
41.774923069,-87.686112067,8.0,,11,2,3,0,7,1,0
41.934604396,-87.702593235,14.0,21.0,21,1,6,0,5,0,1
41.766510113,-87.645669701,7.0,68.0,18,1,10,0,4,0,0
41.794343405,-87.623673511,2.0,40.0,0,6,2,1,23,1,0
42.006000524,-87.661040637,24.0,1.0,0,3,7,0,3,0,0
41.764124201,-87.665012196,7.0,67.0,11,4,10,0,7,1,0
41.757263782,-87.559265364,4.0,43.0,2,5,12,1,0,0,0
41.890037052,-87.709440657,11.0,23.0,9,3,1,0,21,1,0
41.903684657,-87.645162156,18.0,8.0,19,3,4,0,5,0,0
41.88575141,-87.62669145,1.0,32.0,17,5,10,1,3,0,0
41.8744151,-87.627609439,1.0,32.0,18,0,10,0,2,1,0
41.710677155,-87.599961024,5.0,50.0,7,0,12,0,5,0,1
41.821456356,-87.610827146,2.0,38.0,0,5,3,1,4,0,0
41.898884591,-87.734196199,11.0,23.0,15,0,7,0,7,1,0
41.77442112,-87.610666056,3.0,42.0,22,4,12,0,7,1,0
41.852075448,-87.631852217,2.0,,23,0,12,0,3,1,0
41.806697756,-87.673798332,9.0,61.0,19,1,10,0,0,0,0
41.960222903,-87.678795131,19.0,,22,4,8,0,10,1,0
41.933989467,-87.734849037,25.0,,23,4,3,0,0,0,1
41.680418426,-87.662437948,22.0,75.0,14,6,7,1,3,0,0
41.89848934,-87.7660608,15.0,25.0,18,6,9,1,7,1,0
41.686187514,-87.649483831,22.0,75.0,14,1,7,0,13,1,1
42.011596374,-87.663936467,24.0,1.0,9,4,6,0,6,0,0
41.946542477,-87.736084376,17.0,16.0,12,1,11,0,3,1,0
41.742254682,-87.561226467,4.0,46.0,14,1,1,0,7,1,0
41.830450306,-87.61932306,2.0,35.0,10,4,11,0,3,0,0
41.793526065,-87.772095619,8.0,56.0,9,1,7,0,2,0,0
41.779928744,-87.597240325,3.0,42.0,9,0,7,0,3,0,0
41.906297608,-87.650291815,18.0,,4,5,3,1,15,0,0
41.711537199,-87.641740097,22.0,73.0,19,2,4,0,7,1,0
41.906311513,-87.771865645,25.0,25.0,21,6,1,1,3,0,0
41.87870641,-87.63693686,1.0,32.0,14,2,3,0,3,0,0
41.915900395,-87.71025065,14.0,22.0,4,6,7,1,5,0,1
41.925076902,-87.673855622,19.0,7.0,17,6,10,1,3,0,0
41.703899208,-87.647604322,22.0,,4,2,4,0,3,0,0
41.910716305,-87.661538105,14.0,24.0,2,1,4,0,19,1,0
41.775327612,-87.650744728,7.0,68.0,2,3,2,0,5,0,1
41.898475258,-87.641824107,18.0,,13,2,3,0,3,0,0
41.738280662,-87.551447254,4.0,46.0,10,3,3,0,5,1,0
41.807820625,-87.727702191,8.0,57.0,2,2,6,0,0,0,1
41.677927829,-87.631403865,5.0,53.0,17,1,11,0,13,1,0
41.827435856,-87.620005983,2.0,35.0,12,2,5,0,14,0,0
41.80859321,-87.665577234,9.0,61.0,19,2,9,0,3,1,0
41.745905076,-87.560072411,4.0,46.0,21,2,2,0,6,0,0
41.893990113,-87.702155577,12.0,23.0,21,2,10,0,0,0,0
41.848446198,-87.682431605,10.0,31.0,12,4,5,0,2,0,0
41.726219145,-87.567294437,4.0,48.0,23,1,10,0,7,1,0
41.976762981,-87.900983721,16.0,76.0,0,6,12,1,3,0,0
41.898922677,-87.732032344,11.0,23.0,22,0,7,0,3,0,1
41.772389279,-87.589855361,3.0,43.0,21,5,8,1,7,1,0
41.74962816,-87.665847864,6.0,71.0,6,0,10,0,0,0,0
41.802908757,-87.688449229,9.0,63.0,19,1,1,0,2,0,0
41.750972703,-87.629490914,6.0,,16,5,5,1,6,0,1
41.782606243,-87.654579713,7.0,67.0,15,1,12,0,21,0,0
41.879307125,-87.760546147,15.0,25.0,18,0,5,0,7,1,0
41.719118206,-87.532866938,4.0,52.0,21,5,9,1,5,0,0
41.92130007,-87.776845438,25.0,19.0,4,2,4,0,12,0,0
41.753231252,-87.722033024,8.0,70.0,16,2,1,0,0,0,0
41.8074405,-87.703955849,9.0,58.0,17,4,4,0,3,0,0
41.886605084,-87.689745564,12.0,28.0,14,0,7,0,0,0,0
41.903092417,-87.682916451,14.0,24.0,9,3,9,0,3,0,0
41.829552455,-87.677698975,9.0,59.0,16,6,6,1,3,0,0
41.845826022,-87.70873264,10.0,30.0,0,5,8,1,0,0,0
41.871692822,-87.662409506,12.0,28.0,20,3,7,0,3,0,0
41.704696314,-87.613699562,5.0,49.0,17,4,1,0,10,0,0
41.850330711,-87.627026373,1.0,33.0,8,2,9,0,13,1,0
41.79254441,-87.615922804,2.0,40.0,0,6,6,1,4,0,0
41.730275295,-87.603995185,6.0,44.0,0,0,5,0,0,0,0
41.754542876,-87.59920533,6.0,69.0,4,2,5,0,5,0,1
41.960887539,-87.742653116,17.0,,15,6,9,1,5,0,0
41.909415629,-87.762481332,25.0,25.0,16,5,1,1,2,0,0
41.881833204,-87.643028117,1.0,28.0,19,4,12,0,4,0,0
42.017562503,-87.672032437,24.0,1.0,15,0,12,0,3,0,0
41.879204221,-87.648068744,12.0,28.0,14,5,1,1,3,0,0
41.857893248,-87.660281529,12.0,31.0,6,5,2,1,12,0,0
41.792439657,-87.77724269,8.0,56.0,22,3,5,0,4,0,0
41.756965308,-87.576249141,4.0,,19,1,1,0,6,0,0
41.887223443,-87.626873542,1.0,32.0,15,1,9,0,3,0,0
41.865397377,-87.640660777,1.0,28.0,17,0,4,0,3,0,0
41.770179749,-87.645755147,7.0,68.0,16,0,10,0,0,1,0
41.922450447,-87.635737508,18.0,7.0,17,4,12,0,5,0,0
41.892362401,-87.71622372,11.0,23.0,5,5,12,1,14,0,1
41.740006974,-87.558761814,4.0,46.0,9,3,6,0,3,0,0
41.782435869,-87.684947566,8.0,66.0,9,1,12,0,12,0,0
41.80131661,-87.621010927,2.0,40.0,17,1,8,0,5,0,0
41.765810357,-87.679521334,8.0,66.0,5,1,9,0,13,0,0
41.877735349,-87.660480953,12.0,28.0,19,3,3,0,14,0,0
41.750212035,-87.674768971,6.0,71.0,15,5,1,1,3,0,0
41.803068399,-87.633215918,9.0,37.0,12,5,4,1,7,1,0
41.925091608,-87.672595059,18.0,7.0,15,0,10,0,3,0,0
41.910043882,-87.712724975,14.0,23.0,11,2,3,0,3,0,0
41.895292934,-87.730108702,11.0,23.0,16,4,11,0,3,0,0
41.752652015,-87.605237166,6.0,69.0,15,3,9,0,5,1,0
41.903785974,-87.645583514,18.0,,11,6,4,1,5,0,0
41.880445077,-87.725661897,11.0,26.0,16,1,11,0,7,1,0
41.737473519,-87.604844389,6.0,44.0,13,2,2,0,3,0,0
41.907266825,-87.670038354,14.0,24.0,9,1,2,0,5,0,1
41.772656659,-87.569949846,3.0,43.0,21,3,2,0,10,0,1
41.678953281,-87.633501244,5.0,53.0,18,4,11,0,12,0,0
42.009645332,-87.670094384,24.0,1.0,19,5,4,1,5,0,1
41.773444819,-87.662825828,7.0,67.0,0,1,8,0,2,0,0
41.774818426,-87.67016934,7.0,67.0,20,5,8,1,10,1,0
41.98101273,-87.65511368,20.0,77.0,12,5,12,1,10,0,1
41.884485451,-87.628783943,1.0,32.0,22,1,3,0,5,0,0
41.947461142,-87.815642004,16.0,17.0,18,1,11,0,14,0,0
41.952962181,-87.782952125,16.0,15.0,7,0,10,0,0,0,0
41.751082326,-87.617033322,6.0,44.0,0,1,6,0,7,1,0
41.909762582,-87.735744023,25.0,23.0,18,3,3,0,4,0,0
41.953401827,-87.748648437,16.0,15.0,11,1,11,0,2,0,0
42.007891717,-87.666764317,24.0,1.0,14,1,5,0,3,0,0
41.736259984,-87.628068782,6.0,44.0,20,3,12,0,6,0,0
41.836424996,-87.717014597,10.0,30.0,5,2,10,0,5,0,1
41.852419423,-87.627080475,1.0,33.0,11,0,5,0,14,1,0
41.901675219,-87.716523429,11.0,23.0,10,3,5,0,10,0,1
41.895170575,-87.66630693,12.0,24.0,2,3,10,0,14,0,0
41.779520772,-87.660962362,7.0,67.0,20,2,8,0,10,0,0
41.718079902,-87.569826895,4.0,51.0,21,4,8,0,7,1,0
41.865999493,-87.663049099,12.0,28.0,23,1,9,0,7,1,0
41.688532657,-87.659959241,22.0,,16,0,12,0,14,1,1
41.876103735,-87.731405434,11.0,26.0,15,0,2,0,3,0,0
41.931582515,-87.742747165,25.0,19.0,13,2,12,0,3,1,0
41.902697969,-87.723041199,11.0,23.0,19,4,12,0,7,1,0
41.789774347,-87.655978207,7.0,67.0,22,4,11,0,5,0,1
41.801780906,-87.703794846,8.0,63.0,15,6,12,1,13,1,0
41.773161684,-87.66039823,7.0,67.0,17,2,3,0,0,0,0
41.777040506,-87.709213547,8.0,66.0,15,4,8,0,12,0,0
41.951187441,-87.650268611,19.0,6.0,5,4,4,0,3,0,0
41.74248055,-87.548791037,4.0,46.0,6,4,6,0,14,0,0
41.896704058,-87.626309934,18.0,8.0,0,5,3,1,3,0,0
41.904579871,-87.640696598,18.0,8.0,3,5,8,1,3,0,0
41.846763458,-87.617321286,1.0,33.0,15,3,5,0,5,0,0
41.772727469,-87.69689007,8.0,66.0,16,2,12,0,7,1,0
41.755923803,-87.65743376,6.0,71.0,0,5,10,1,5,0,0
41.791951966,-87.800573099,8.0,56.0,7,2,12,0,10,0,0
41.90703235,-87.696979547,14.0,24.0,3,5,4,1,5,0,0
41.817631424,-87.618375922,2.0,38.0,12,4,12,0,3,0,0
41.649197922,-87.544735532,4.0,55.0,13,3,4,0,0,0,0
41.862707178,-87.692022735,10.0,29.0,4,5,3,1,5,0,1
41.778420902,-87.700687045,8.0,66.0,18,6,9,1,3,0,0
41.946593604,-87.784830159,16.0,17.0,13,4,11,0,10,0,1
41.705677782,-87.600944364,5.0,50.0,19,2,10,0,4,0,0
41.791444186,-87.654805514,7.0,68.0,6,5,8,1,5,1,1
41.896030258,-87.727335988,11.0,23.0,6,3,12,0,13,0,0
41.976200173,-87.905312411,16.0,76.0,15,0,11,0,13,1,0
41.874215036,-87.631683611,1.0,32.0,18,0,2,0,4,0,0
41.945105002,-87.815896318,16.0,17.0,17,2,9,0,4,0,0
41.813213443,-87.603154081,2.0,39.0,23,5,9,1,4,0,0
41.961218069,-87.775825394,16.0,15.0,1,4,8,0,0,0,0
41.894037998,-87.755566325,15.0,25.0,22,0,7,0,6,0,0
